date,open,high,low,close,volume
2021-08-09,442.4599914550781,442.79998779296875,441.30999755859375,414.2928466796875,41222600
2021-08-10,442.6099853515625,443.44000244140625,441.8800048828125,414.8081970214844,43339300
2021-08-11,443.82000732421875,443.8800048828125,442.6199951171875,415.8389587402344,44034300
2021-08-12,443.6199951171875,445.260009765625,442.6600036621094,417.085205078125,38909400
2021-08-13,445.5899963378906,445.94000244140625,445.07000732421875,417.8442687988281,39470300
2021-08-16,444.5299987792969,447.1099853515625,442.8699951171875,418.8281555175781,73740000
2021-08-17,444.239990234375,444.9599914550781,440.8500061035156,416.0826110839844,92673900
2021-08-18,442.9599914550781,444.6300048828125,438.9200134277344,411.528564453125,89351900
2021-08-19,436.2699890136719,441.1400146484375,436.1199951171875,412.1658020019531,92812200
2021-08-20,440.2300109863281,443.7099914550781,439.7099914550781,415.4454345703125,72008700
2021-08-23,445.1600036621094,448.2300109863281,443.44000244140625,419.0998840332031,54973000
2021-08-24,447.9700012207031,448.5400085449219,447.4200134277344,419.7651672363281,38744700
2021-08-25,448.1700134277344,449.4599914550781,447.7699890136719,420.6459655761719,40529700
2021-08-26,448.6099853515625,448.8599853515625,446.1600036621094,418.16278076171875,57829600
2021-08-27,447.1199951171875,450.6499938964844,447.05999755859375,421.90167236328125,77235100
2021-08-30,450.9700012207031,453.07000732421875,450.7099914550781,423.75701904296875,48357400
2021-08-31,452.1300048828125,452.489990234375,450.9200134277344,423.12908935546875,59300200
2021-09-01,452.55999755859375,453.1099853515625,451.54998779296875,423.35400390625,48721400
2021-09-02,453.32000732421875,454.04998779296875,451.9100036621094,424.6565246582031,42501000
2021-09-03,451.9800109863281,453.6300048828125,451.54998779296875,424.5534362792969,47170500
2021-09-07,452.7099914550781,452.80999755859375,450.739990234375,423.0354919433594,51671500
2021-09-08,450.8900146484375,451.6700134277344,448.8599853515625,422.5200500488281,56181900
2021-09-09,450.70001220703125,452.57000732421875,448.7200012207031,420.71160888671875,57970400
2021-09-10,451.0400085449219,451.489990234375,445.30999755859375,417.3944396972656,89948200
2021-09-13,448.6400146484375,448.9200134277344,444.1099853515625,418.4626770019531,83738600
2021-09-14,448.1199951171875,448.3399963378906,443.2200012207031,416.2044982910156,78197100
2021-09-15,444.6199951171875,448.4100036621094,443.44000244140625,419.68084716796875,78792200
2021-09-16,447.32000732421875,448.3599853515625,444.0199890136719,419.0155029296875,77786700
2021-09-17,444.9200134277344,445.3699951171875,441.0199890136719,414.9339294433594,118425000
2021-09-20,434.8800048828125,436.55999755859375,428.8599853515625,408.01519775390625,166445500
2021-09-21,436.5299987792969,437.9100036621094,433.07000732421875,407.6297912597656,92526100
2021-09-22,436.04998779296875,440.0299987792969,433.75,411.6061096191406,102350100
2021-09-23,439.8500061035156,444.8900146484375,439.6000061035156,416.607177734375,76396000
2021-09-24,441.44000244140625,444.6700134277344,441.2099914550781,417.2933654785156,62094800
2021-09-27,442.80999755859375,444.04998779296875,441.8999938964844,416.0994873046875,61371100
2021-09-28,439.69000244140625,440.0400085449219,432.94000244140625,407.71435546875,130436300
2021-09-29,435.19000244140625,437.0400085449219,433.8500061035156,408.4005432128906,82329200
2021-09-30,436.0199890136719,436.7699890136719,428.7799987792969,403.4090576171875,140506000
2021-10-01,430.9800109863281,436.0299987792969,427.2300109863281,408.20318603515625,129240100
2021-10-04,433.0,433.9599914550781,426.3599853515625,402.93902587890625,128570000
2021-10-05,430.239990234375,435.489990234375,429.3900146484375,407.13153076171875,90682500
2021-10-06,429.2699890136719,435.1199951171875,427.5400085449219,408.8236389160156,113032200
2021-10-07,438.3900146484375,441.67999267578125,438.20001220703125,412.358154296875,72437500
2021-10-08,439.4800109863281,439.8900146484375,437.19000244140625,411.6061096191406,74557400
2021-10-11,437.1600036621094,440.260009765625,434.6199951171875,408.626220703125,65233300
2021-10-12,435.6700134277344,436.1000061035156,432.7799987792969,407.6203308105469,71181200
2021-10-13,434.7099914550781,436.04998779296875,431.5400085449219,409.0868225097656,72974000
2021-10-14,439.0799865722656,442.6600036621094,438.5799865722656,415.9679260253906,70236800
2021-10-15,444.75,446.260009765625,444.0899963378906,419.1358642578125,66260200
2021-10-18,443.9700012207031,447.54998779296875,443.2699890136719,420.376708984375,62213200
2021-10-19,448.9200134277344,450.7099914550781,448.2699890136719,423.6198425292969,46996800
2021-10-20,451.1300048828125,452.7300109863281,451.010009765625,425.2837829589844,49571600
2021-10-21,451.7699890136719,453.8299865722656,451.30999755859375,426.3929748535156,41305400
2021-10-22,453.1300048828125,454.6700134277344,451.04998779296875,425.951171875,58845100
2021-10-25,454.2799987792969,455.8999938964844,452.3900146484375,428.2354736328125,45214500
2021-10-26,457.20001220703125,458.489990234375,455.55999755859375,428.620849609375,56075100
2021-10-27,456.45001220703125,457.1600036621094,453.8599853515625,426.7219543457031,72438000
2021-10-28,455.4599914550781,458.3999938964844,455.45001220703125,430.8393859863281,51437900
2021-10-29,455.8699951171875,459.55999755859375,455.55999755859375,431.7135925292969,70162400
2021-11-01,460.29998779296875,460.70001220703125,458.20001220703125,432.456298828125,48433600
2021-11-02,460.2200012207031,462.2300109863281,460.0799865722656,434.2047424316406,48908400
2021-11-03,461.29998779296875,465.1499938964844,460.8299865722656,436.8556213378906,52509800
2021-11-04,465.3599853515625,467.0,464.989990234375,438.91436767578125,52847100
2021-11-05,469.2799987792969,470.6499938964844,466.9200134277344,440.4371337890625,66390600
2021-11-08,469.70001220703125,470.2300109863281,468.20001220703125,440.813232421875,50405200
2021-11-09,469.32000732421875,469.57000732421875,465.8800048828125,439.3561096191406,51149100
2021-11-10,465.5799865722656,467.3800048828125,462.0400085449219,435.82159423828125,69429700
2021-11-11,465.2099914550781,465.2900085449219,463.75,435.9626770019531,34848500
2021-11-12,465.1199951171875,467.8599853515625,464.1099853515625,439.252685546875,53466700
2021-11-15,468.6400146484375,468.80999755859375,466.2300109863281,439.40313720703125,46980500
2021-11-16,467.1499938964844,470.489990234375,467.07000732421875,441.1422119140625,48857500
2021-11-17,469.0,469.19000244140625,467.4800109863281,440.0705871582031,47858300
2021-11-18,469.239990234375,470.010009765625,466.3399963378906,441.565185546875,50625600
2021-11-19,469.6099853515625,470.94000244140625,468.5,440.7756042480469,57315600
2021-11-22,470.8900146484375,473.5400085449219,467.3500061035156,439.5346984863281,72762000
2021-11-23,467.2200012207031,469.1000061035156,464.45001220703125,440.1175842285156,73206500
2021-11-24,466.05999755859375,469.57000732421875,465.19000244140625,441.2925720214844,61858800
2021-11-26,462.3399963378906,463.8999938964844,457.7699890136719,431.45037841796875,112669600
2021-11-29,464.07000732421875,466.55999755859375,461.7300109863281,436.7427673339844,86268800
2021-11-30,462.0,464.0299987792969,455.29998779296875,428.2448425292969,148559600
2021-12-01,461.6400146484375,464.6700134277344,450.2900085449219,423.4883117675781,131939200
2021-12-02,450.7300109863281,459.07000732421875,450.30999755859375,429.9745178222656,127637800
2021-12-03,459.1700134277344,460.29998779296875,448.9200134277344,426.2331237792969,137331600
2021-12-06,456.1300048828125,460.7900085449219,453.55999755859375,431.2811584472656,98977500
2021-12-07,464.4100036621094,468.8800048828125,458.6499938964844,440.2021789550781,95484700
2021-12-08,468.70001220703125,470.0,466.8299865722656,441.36785888671875,72238800
2021-12-09,468.1499938964844,469.6300048828125,466.1400146484375,438.387939453125,61272600
2021-12-10,469.2300109863281,470.8999938964844,466.510009765625,442.51470947265625,77159800
2021-12-13,470.19000244140625,470.55999755859375,466.2699890136719,438.5947265625,87724700
2021-12-14,463.0899963378906,465.739990234375,460.25,435.5771789550781,97264100
2021-12-15,463.4200134277344,470.8599853515625,460.739990234375,442.383056640625,116899300
2021-12-16,472.57000732421875,472.8699951171875,464.79998779296875,438.48187255859375,116568600
2021-12-17,461.54998779296875,464.739990234375,458.05999755859375,433.815185546875,135511600
2021-12-20,454.4800109863281,455.3999938964844,451.1400146484375,429.2023010253906,107134800
2021-12-21,458.6099853515625,463.2099914550781,456.30999755859375,436.8244323730469,69806300
2021-12-22,462.7900085449219,467.80999755859375,462.5799865722656,441.1921081542969,58890200
2021-12-23,468.75,472.19000244140625,468.6400146484375,443.93731689453125,56439700
2021-12-27,472.05999755859375,477.30999755859375,472.010009765625,450.219970703125,56808600
2021-12-28,477.7200012207031,478.80999755859375,476.05999755859375,449.85198974609375,47274600
2021-12-29,476.9800109863281,478.55999755859375,475.9200134277344,450.4274597167969,54503000
2021-12-30,477.92999267578125,479.0,475.6700134277344,449.18231201171875,55329000
2021-12-31,475.6400146484375,476.8599853515625,474.6700134277344,448.05023193359375,65237400
2022-01-03,476.29998779296875,477.8500061035156,473.8500061035156,450.6443786621094,72668200
2022-01-04,479.2200012207031,479.9800109863281,475.5799865722656,450.4934997558594,71178700
2022-01-05,477.1600036621094,477.9800109863281,468.2799987792969,441.8431091308594,104538900
2022-01-06,467.8900146484375,470.82000732421875,465.42999267578125,441.42803955078125,86858900
2022-01-07,467.95001220703125,469.20001220703125,464.6499938964844,439.682861328125,85111600
2022-01-10,462.70001220703125,465.739990234375,456.6000061035156,439.1356506347656,119362000
2022-01-11,465.2300109863281,469.8500061035156,462.04998779296875,443.13543701171875,74303100
2022-01-12,471.5899963378906,473.20001220703125,468.94000244140625,444.33343505859375,67605400
2022-01-13,472.19000244140625,472.8800048828125,463.44000244140625,438.2112121582031,91173100
2022-01-14,461.19000244140625,465.0899963378906,459.8999938964844,438.39044189453125,95890900
2022-01-18,459.739990234375,459.9599914550781,455.30999755859375,430.626708984375,109709100
2022-01-19,458.1300048828125,459.6099853515625,451.4599914550781,426.15521240234375,109357600
2022-01-20,453.75,458.739990234375,444.5,421.43865966796875,122379700
2022-01-21,445.55999755859375,448.05999755859375,437.95001220703125,413.1654052734375,202271200
2022-01-24,432.0299987792969,440.3800048828125,420.760009765625,414.9200439453125,251783900
2022-01-25,433.05999755859375,439.7200012207031,427.1499938964844,409.854248046875,167997300
2022-01-26,440.7200012207031,444.0400085449219,428.8599853515625,408.8260803222656,186391100
2022-01-27,438.260009765625,441.5899963378906,429.45001220703125,406.8072814941406,149878300
2022-01-28,432.67999267578125,442.0,427.82000732421875,416.9104309082031,164457400
2022-01-31,441.239990234375,450.2799987792969,439.80999755859375,424.4195556640625,152251400
2022-02-01,450.67999267578125,453.6300048828125,446.94000244140625,427.2872619628906,123155400
2022-02-02,455.5,458.1199951171875,453.04998779296875,431.4379577636719,117361000
2022-02-03,450.95001220703125,452.9700012207031,445.7099914550781,421.29705810546875,118024400
2022-02-04,446.3500061035156,452.7799987792969,443.8299865722656,423.2780456542969,118454400
2022-02-07,449.510009765625,450.989990234375,445.8500061035156,421.9196472167969,84472900
2022-02-08,446.7300109863281,451.9200134277344,445.2200012207031,425.3911437988281,81012000
2022-02-09,455.2200012207031,457.8800048828125,455.010009765625,431.6171875,92589900
2022-02-10,451.3399963378906,457.7099914550781,447.20001220703125,423.8628845214844,140103700
2022-02-11,449.4100036621094,451.6099853515625,438.94000244140625,415.50494384765625,153214600
2022-02-14,439.9200134277344,441.6000061035156,435.3399963378906,414.146484375,123006300
2022-02-15,443.7300109863281,446.2799987792969,443.17999267578125,420.82537841796875,88482700
2022-02-16,443.92999267578125,448.05999755859375,441.94000244140625,421.29705810546875,84863600
2022-02-17,443.2200012207031,446.57000732421875,436.4200134277344,412.29754638671875,102259100
2022-02-18,437.3299865722656,438.6600036621094,431.82000732421875,409.6278991699219,132642900
2022-02-22,431.8900146484375,435.5,425.8599853515625,405.23187255859375,124391800
2022-02-23,432.6600036621094,433.260009765625,421.3500061035156,398.04364013671875,132578000
2022-02-24,411.0199890136719,428.760009765625,410.6400146484375,404.0338134765625,213942900
2022-02-25,429.6099853515625,437.8399963378906,427.8599853515625,412.94842529296875,121804500
2022-02-28,432.0299987792969,438.20001220703125,430.70001220703125,411.8919677734375,145615000
2022-03-01,435.0400085449219,437.1700134277344,427.1099853515625,405.6186828613281,137785900
2022-03-02,432.3699951171875,439.7200012207031,431.57000732421875,413.08050537109375,117726500
2022-03-03,440.4700012207031,441.1099853515625,433.79998779296875,411.0240173339844,105501700
2022-03-04,431.75,433.3699951171875,427.8800048828125,407.6846008300781,113978200
2022-03-07,431.54998779296875,432.29998779296875,419.3599853515625,395.6664123535156,137896600
2022-03-08,419.6199951171875,427.2099914550781,415.1199951171875,392.6666259765625,164772700
2022-03-09,425.1400146484375,429.510009765625,422.82000732421875,403.1942138671875,116990800
2022-03-10,422.5199890136719,426.42999267578125,420.44000244140625,401.3736572265625,93972700
2022-03-11,428.1199951171875,428.7699890136719,419.5299987792969,396.2701416015625,95636300
2022-03-14,420.8900146484375,424.54998779296875,415.7900085449219,393.37408447265625,95729200
2022-03-15,419.7699890136719,426.8399963378906,418.4200134277344,402.02459716796875,106219100
2022-03-16,429.8900146484375,435.67999267578125,424.79998779296875,410.9391174316406,144954800
2022-03-17,433.5899963378906,441.07000732421875,433.19000244140625,416.0804138183594,102676900
2022-03-18,438.0,444.8599853515625,437.2200012207031,420.6374816894531,106345500
2022-03-21,444.3399963378906,446.4599914550781,440.67999267578125,420.51458740234375,88349800
2022-03-22,445.8599853515625,450.5799865722656,445.8599853515625,425.4352111816406,74650400
2022-03-23,446.9100036621094,448.489990234375,443.7099914550781,419.9562683105469,79426100
2022-03-24,445.94000244140625,450.5,444.760009765625,426.2868347167969,64736900
2022-03-25,451.1600036621094,452.9800109863281,448.42999267578125,428.36865234375,77101300
2022-03-28,452.05999755859375,455.9100036621094,450.05999755859375,431.4156494140625,68529800
2022-03-29,460.0199890136719,462.07000732421875,457.17999267578125,436.75262451171875,86581500
2022-03-30,460.3399963378906,461.20001220703125,456.4700012207031,434.0557861328125,79666900
2022-03-31,457.8900146484375,458.760009765625,451.1600036621094,427.37506103515625,121699900
2022-04-01,453.30999755859375,453.4599914550781,449.1400146484375,428.58636474609375,89048800
2022-04-04,453.1300048828125,456.9100036621094,452.260009765625,432.2578430175781,59601000
2022-04-05,455.2200012207031,457.8299865722656,449.82000732421875,426.79791259765625,74214500
2022-04-06,446.8900146484375,448.92999267578125,443.4700012207031,422.5301818847656,106898000
2022-04-07,445.5899963378906,450.69000244140625,443.5299987792969,424.65924072265625,78097200
2022-04-08,447.9700012207031,450.6300048828125,445.94000244140625,423.52374267578125,79272700
2022-04-11,444.1099853515625,445.0,439.3900146484375,416.2847595214844,89770500
2022-04-12,443.0799865722656,445.75,436.6499938964844,414.7423095703125,84363600
2022-04-13,438.0299987792969,444.1099853515625,437.8399963378906,419.4926452636719,74070400
2022-04-14,443.54998779296875,444.7300109863281,437.67999267578125,414.2691650390625,97869500
2022-04-18,436.80999755859375,439.75,435.6099853515625,414.4395446777344,66002500
2022-04-19,437.8599853515625,445.79998779296875,437.67999267578125,421.129638671875,77821000
2022-04-20,446.9200134277344,447.57000732421875,443.4800109863281,420.81732177734375,65224400
2022-04-21,448.5400085449219,450.010009765625,437.1000061035156,414.5246887207031,85417300
2022-04-22,436.9100036621094,438.0799865722656,425.44000244140625,403.15045166015625,132471800
2022-04-25,423.6700134277344,428.69000244140625,418.8399963378906,405.48779296875,119647700
2022-04-26,425.8299865722656,426.0400085449219,416.07000732421875,393.7445373535156,103996300
2022-04-27,417.239990234375,422.9200134277344,415.010009765625,394.8516540527344,122030000
2022-04-28,422.2900085449219,429.6400146484375,417.6000061035156,404.8253479003906,105449100
2022-04-29,423.5899963378906,425.8699951171875,411.2099914550781,389.86480712890625,145491100
2022-05-02,412.07000732421875,415.9200134277344,405.0199890136719,392.2115783691406,158312500
2022-05-03,415.010009765625,418.92999267578125,413.3599853515625,394.00946044921875,100028200
2022-05-04,417.0799865722656,429.6600036621094,413.7099914550781,406.00823974609375,144247900
2022-05-05,424.54998779296875,425.0,409.44000244140625,391.5775146484375,172929100
2022-05-06,411.1000061035156,414.79998779296875,405.7300109863281,389.2402648925781,151770800
2022-05-09,405.1000061035156,406.4100036621094,396.5,376.77777099609375,155586100
2022-05-10,404.489990234375,406.0799865722656,394.82000732421875,377.64837646484375,132497200
2022-05-11,398.07000732421875,404.0400085449219,391.9599914550781,371.6490173339844,142361000
2022-05-12,389.3699951171875,395.79998779296875,385.1499938964844,371.2610168457031,125090800
2022-05-13,396.7099914550781,403.17999267578125,395.6099853515625,380.13714599609375,104174400
2022-05-16,399.9800109863281,403.9700012207031,397.6000061035156,378.5946960449219,78622400
2022-05-17,406.5299987792969,408.57000732421875,402.5799865722656,386.3825378417969,83029700
2022-05-18,403.5,403.79998779296875,390.54998779296875,370.80682373046875,117674500
2022-05-19,388.6199951171875,394.1400146484375,387.1099853515625,368.5357666015625,98510700
2022-05-20,393.25,397.0299987792969,380.5400085449219,368.6966247558594,131432200
2022-05-23,392.8299865722656,397.7300109863281,390.3800048828125,375.594970703125,76414900
2022-05-24,392.55999755859375,395.1499938964844,386.9599914550781,372.727783203125,91448800
2022-05-25,392.30999755859375,399.45001220703125,391.8900146484375,376.0207824707031,91472900
2022-05-26,398.6700134277344,407.0400085449219,398.45001220703125,383.53424072265625,82168300
2022-05-27,407.9100036621094,415.3800048828125,407.70001220703125,392.9496154785156,84768700
2022-05-31,413.54998779296875,416.4599914550781,410.0299987792969,390.7448425292969,95937000
2022-06-01,415.1700134277344,416.239990234375,406.92999267578125,387.584228515625,86585800
2022-06-02,409.4200134277344,417.44000244140625,407.0400085449219,394.9652099609375,79609600
2022-06-03,412.3999938964844,414.0400085449219,409.510009765625,388.4832458496094,71874300
2022-06-06,414.7799987792969,416.6099853515625,410.54998779296875,389.66607666015625,57508900
2022-06-07,408.1000061035156,416.2200012207031,407.6099853515625,393.4037780761719,59272400
2022-06-08,413.92999267578125,415.82000732421875,410.3800048828125,389.1266784667969,64350000
2022-06-09,409.3399963378906,411.739990234375,401.44000244140625,379.8721618652344,86289800
2022-06-10,394.8800048828125,395.7799987792969,389.75,368.85748291015625,132893900
2022-06-13,379.8500061035156,381.80999755859375,373.29998779296875,354.85260009765625,170004900
2022-06-14,376.8500061035156,377.94000244140625,370.5899963378906,353.7833251953125,104011800
2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,358.8270263671875,125666800
2022-06-16,370.510009765625,370.94000244140625,364.0799865722656,346.95123291015625,134473300
2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,347.6991271972656,111113900
2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,356.4520263671875,76811900
2022-06-22,370.6199951171875,378.7200012207031,370.17999267578125,355.8057861328125,90059400
2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,359.2936096191406,79292100
2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,370.7169189453125,98050300
2022-06-27,391.04998779296875,391.3599853515625,387.44000244140625,369.3009338378906,66009600
2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,361.75506591796875,86548900
2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,361.4604187011719,65676000
2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,358.5237731933594,112508300
2022-07-01,376.55999755859375,381.70001220703125,373.79998779296875,362.31573486328125,74839700
2022-07-05,375.8800048828125,381.9800109863281,372.8999938964844,363.00006103515625,81438000
2022-07-06,382.1099853515625,385.8699951171875,379.6000061035156,364.2259826660156,70426200
2022-07-07,385.1199951171875,389.8299865722656,383.2699890136719,369.6810302734375,64525900
2022-07-08,387.2699890136719,390.6400146484375,385.6600036621094,369.3769226074219,72397800
2022-07-11,385.8500061035156,386.8699951171875,383.5,365.1573181152344,58366900
2022-07-12,383.6499938964844,386.1600036621094,378.989990234375,361.9261169433594,62219200
2022-07-13,375.1000061035156,381.9200134277344,374.6600036621094,360.025390625,84224600
2022-07-14,373.6099853515625,379.04998779296875,371.0400085449219,359.151123046875,89704800
2022-07-15,382.54998779296875,385.25,380.5400085449219,366.01263427734375,79060400
2022-07-18,388.3800048828125,389.0899963378906,380.6600036621094,362.9905090332031,63203600
2022-07-19,386.0799865722656,392.8699951171875,385.3900146484375,372.7982482910156,78506000
2022-07-20,392.4700012207031,396.260009765625,391.0299987792969,375.17413330078125,71843800
2022-07-21,394.1600036621094,398.8399963378906,391.6300048828125,378.99462890625,64903900
2022-07-22,398.9200134277344,400.17999267578125,392.75,375.4782409667969,72197300
2022-07-25,395.75,396.4700012207031,393.2099914550781,375.9344177246094,53631500
2022-07-26,393.8399963378906,394.05999755859375,389.95001220703125,371.48675537109375,52946400
