date,open,high,low,close,volume
2019-07-12,586.54443359375,594.3162841796875,584.2814331054688,569.417724609375,15692436
2019-07-15,587.458740234375,589.5159912109375,580.7612915039062,567.4610595703125,10659498
2019-07-16,585.1500854492188,591.9847412109375,583.8242797851562,574.9761962890625,10070773
2019-07-17,591.7103881835938,592.9447631835938,585.1729125976562,570.0179443359375,9482233
2019-07-18,586.0872802734375,588.0988159179688,575.1152954101562,561.124267578125,11942908
2019-07-19,579.7783813476562,581.9498901367188,568.12060546875,555.41015625,16336536
2019-07-22,571.9151000976562,587.2301635742188,561.0802612304688,569.417724609375,29092589
2019-07-23,587.458740234375,591.5275268554688,576.2124633789062,566.3272094726562,20316348
2019-07-24,582.2013549804688,584.6243286132812,573.0808715820312,559.9014892578125,15189179
2019-07-25,577.8582763671875,580.1669921875,560.943115234375,547.628173828125,21805071
2019-07-26,563.0003662109375,568.0291748046875,553.1712646484375,539.7572631835938,20387504
2019-07-29,556.3257446289062,558.6572875976562,550.93115234375,538.4899291992188,17626045
2019-07-30,554.9771118164062,557.7429809570312,537.6047973632812,525.127197265625,20853117
2019-07-31,537.5133666992188,541.7421264648438,531.41015625,518.6126098632812,21229950
2019-08-01,531.8673095703125,543.205078125,525.9013061523438,524.838134765625,22628222
2019-08-02,537.490478515625,547.799560546875,531.2730102539062,529.8225708007812,23766807
2019-08-05,533.5131225585938,533.5131225585938,515.6836547851562,511.48114013671875,30399133
2019-08-06,518.76953125,525.5584716796875,512.940673828125,504.7485046386719,29067994
2019-08-07,514.9979248046875,520.5067749023438,504.3002014160156,496.2935485839844,25349369
2019-08-08,506.7003173828125,529.3986206054688,500.73431396484375,515.5073852539062,31198568
2019-08-09,531.1587524414062,537.3990478515625,526.7927856445312,519.8690795898438,21970009
2019-08-13,563.7546997070312,595.5963134765625,560.4859619140625,570.2633666992188,104827144
2019-08-14,596.1449584960938,596.3506469726562,585.3329467773438,576.3026123046875,31688983
2019-08-16,590.293212890625,590.5675048828125,581.9727783203125,571.7172241210938,21977767
2019-08-19,585.6529541015625,592.8533325195312,585.1729125976562,578.2485961914062,16317602
2019-08-20,589.6531982421875,590.9332275390625,581.7899169921875,570.8001098632812,14969299
2019-08-21,583.1842651367188,584.5557861328125,579.001220703125,568.5633544921875,10677848
2019-08-22,581.0355834960938,581.0584106445312,566.3834228515625,557.7374267578125,14031953
2019-08-23,566.4291381835938,587.0015869140625,560.7145385742188,570.7554931640625,21307915
2019-08-26,591.5732421875,591.5732421875,575.5724487304688,566.7069091796875,19202504
2019-08-27,587.458740234375,587.458740234375,576.5781860351562,570.30810546875,28401906
2019-08-28,582.315673828125,585.630126953125,574.2238159179688,565.1412353515625,11605488
2019-08-29,574.4066772460938,576.1439208984375,564.7376098632812,555.5006713867188,18890222
2019-08-30,569.4006958007812,573.469482421875,558.2001342773438,558.542724609375,24735240
2019-09-03,567.9149169921875,568.2578125,548.599609375,539.686767578125,18730619
2019-09-04,548.85107421875,550.999755859375,542.22216796875,537.3381958007812,32949395
2019-09-05,551.7083740234375,554.6342163085938,545.53662109375,536.1973876953125,22995486
2019-09-06,549.9711303710938,561.8574829101562,546.4281005859375,546.88916015625,23186819
2019-09-09,558.0401000976562,563.6860961914062,554.6113891601562,546.7548217773438,11747929
2019-09-11,558.8858642578125,566.8862915039062,558.8858642578125,552.2127075195312,12127900
2019-09-12,564.6004638671875,567.0919799804688,551.2055053710938,541.4537963867188,11880005
2019-09-13,554.0856323242188,561.6288452148438,551.7540893554688,548.2760009765625,12947715
2019-09-16,543.57080078125,557.3314819335938,542.2449951171875,541.6326904296875,20547730
2019-09-17,553.6284790039062,553.6284790039062,545.6280517578125,535.6829833984375,15640772
2019-09-18,550.8626098632812,556.0514526367188,547.319580078125,539.3736572265625,14933909
2019-09-19,552.1883544921875,553.0341186523438,536.0961303710938,527.4515991210938,13766222
2019-09-20,543.0907592773438,580.5555419921875,536.8504638671875,561.1373901367188,48165560
2019-09-23,582.49853515625,585.630126953125,564.6004638671875,554.3599853515625,21610844
2019-09-24,568.5321044921875,593.7676391601562,568.1434936523438,572.0303955078125,34958974
2019-09-25,587.0015869140625,592.0304565429688,580.0755615234375,572.4107055664062,18192270
2019-09-26,590.658935546875,593.7676391601562,586.7730102539062,580.1275024414062,18350457
2019-09-27,590.8875122070312,601.1737670898438,587.0015869140625,585.6076049804688,19058663
2019-09-30,598.887939453125,610.6599731445312,596.853515625,595.9862060546875,25263770
2019-10-01,611.2314453125,613.5172729492188,591.2532348632812,583.7510986328125,17920384
2019-10-03,587.9159545898438,601.03662109375,585.7672729492188,586.5023193359375,13524851
2019-10-04,603.4138793945312,607.3912353515625,596.0763549804688,585.1825561523438,14992253
2019-10-07,598.019287109375,603.8253173828125,595.0934448242188,586.0772705078125,10061584
2019-10-09,598.2936401367188,608.0084228515625,590.8875122070312,592.6310424804688,17588647
2019-10-10,605.7454223632812,625.8607177734375,603.916748046875,609.6304931640625,35006390
2019-10-11,623.437744140625,624.306396484375,611.0256958007812,605.08984375,16597126
2019-10-14,624.0092163085938,624.0092163085938,617.5631713867188,607.5054931640625,13394275
2019-10-15,622.88916015625,626.3179321289062,619.140380859375,610.2567138671875,9672791
2019-10-16,626.272216796875,630.7295532226562,623.437744140625,613.9249877929688,19403660
2019-10-17,628.603759765625,639.5757446289062,627.2322387695312,624.7285766601562,16038940
2019-10-18,641.861572265625,652.787841796875,639.4385986328125,633.6085205078125,28121951
2019-10-22,651.4620361328125,656.8794555664062,641.5643920898438,632.6243286132812,27786502
2019-10-23,647.4847412109375,651.8963623046875,632.3296508789062,622.8944091796875,18446160
2019-10-24,640.4900512695312,658.9595947265625,633.884033203125,642.600341796875,22642488
2019-10-25,658.8224487304688,658.982421875,645.176025390625,640.2517700195312,13539957
2019-10-27,658.7767333984375,660.6054077148438,653.7478637695312,641.6162109375,3014841
2019-10-29,660.833984375,676.606201171875,659.2796020507812,656.2894287109375,25768505
2019-10-30,676.606201171875,678.6863403320312,667.6000366210938,661.679931640625,16341366
2019-10-31,678.4348754882812,681.0178833007812,668.2400512695312,655.08154296875,19463741
2019-11-01,665.1770629882812,668.2857666015625,658.7767333984375,651.7487182617188,13904301
2019-11-04,670.16015625,672.49169921875,660.651123046875,652.0842895507812,14063434
2019-11-05,668.880126953125,671.5545043945312,658.7767333984375,647.4541625976562,12685356
2019-11-06,659.5538940429688,661.2682495117188,653.0621337890625,641.9068603515625,14625505
2019-11-07,656.0337524414062,668.8343505859375,654.753662109375,652.50927734375,14084039
2019-11-08,662.43408203125,667.3028564453125,658.9138793945312,646.64892578125,12019353
2019-11-11,657.9080810546875,660.2625122070312,650.3419799804688,638.730712890625,11357841
2019-11-13,653.7478637695312,674.7318115234375,653.7478637695312,658.637939453125,25225749
2019-11-14,674.7775268554688,677.337646484375,665.5427856445312,654.3657836914062,14258133
2019-11-15,670.0458984375,679.7149658203125,668.9029541015625,657.9893188476562,15691605
2019-11-18,673.2460327148438,679.3491821289062,665.3599243164062,652.7777099609375,14076051
2019-11-19,670.6630249023438,692.5613403320312,669.7487182617188,675.3912963867188,30176255
2019-11-20,710.9165649414062,718.848388671875,705.4991455078125,692.3460083007812,43538120
2019-11-21,706.322021484375,711.350830078125,698.8016357421875,687.85009765625,14897371
2019-11-22,704.9962158203125,717.5225830078125,702.93896484375,691.83154296875,22352865
2019-11-25,709.1336059570312,715.3739013671875,709.0650024414062,698.5642700195312,15146156
2019-11-26,716.882568359375,720.6541748046875,711.350830078125,697.982666015625,35330983
2019-11-27,713.1566772460938,720.265625,711.3965454101562,702.2772827148438,9642739
2019-11-28,718.962646484375,724.2200927734375,714.9853515625,706.9521484375,13747479
2019-11-29,723.2142944335938,723.2142944335938,707.6249389648438,693.9117431640625,18559594
2019-12-02,731.4661865234375,738.0722045898438,720.9513549804688,709.7257080078125,31225364
2019-12-03,728.1517333984375,728.72314453125,718.9398193359375,706.3257446289062,12990426
2019-12-04,719.1226806640625,721.179931640625,701.1788940429688,694.605224609375,20987607
2019-12-05,719.579833984375,722.2085571289062,705.8648681640625,693.777587890625,19942460
2019-12-06,709.9793701171875,716.8368530273438,704.5390625,695.58935546875,13085234
2019-12-09,711.41943359375,721.1342163085938,707.0077514648438,703.5074462890625,12642677
2019-12-10,718.6883544921875,719.39697265625,710.5050659179688,698.7431030273438,10173333
2019-12-11,711.16796875,719.8084106445312,708.8821411132812,698.9445190429688,12364641
2019-12-12,717.865478515625,719.5112915039062,711.6480102539062,701.5391235351562,10326606
2019-12-13,722.3228149414062,726.89453125,718.848388671875,708.1151733398438,12668303
2019-12-16,727.808837890625,728.6774291992188,715.168212890625,700.8233642578125,11892718
2019-12-17,716.265380859375,721.8656616210938,711.1451416015625,699.0787353515625,20324601
2019-12-18,714.551025390625,722.3228149414062,714.0938720703125,704.9613037109375,14742077
2019-12-19,719.4426879882812,738.2779541015625,718.5740966796875,720.216064453125,20507816
2019-12-20,738.3236694335938,739.4894409179688,729.6832275390625,715.3623046875,21271510
2019-12-23,713.2252197265625,721.2027587890625,712.1737670898438,702.970703125,25107772
2019-12-24,717.248291015625,718.6883544921875,705.1790771484375,691.8091430664062,18048449
2019-12-26,704.79052734375,709.9564819335938,690.3897705078125,677.9188232421875,29761019
2019-12-27,698.093017578125,706.87060546875,695.4871826171875,689.9750366210938,17677571
2019-12-30,706.75634765625,707.5335083007812,698.5730590820312,690.8026733398438,17123749
2019-12-31,704.9505004882812,705.7277221679688,689.4297485351562,677.3150024414062,22203005
2020-01-01,693.978515625,698.1387329101562,688.2639770507812,675.3241577148438,14004468
2020-01-02,691.2355346679688,704.4705200195312,691.2355346679688,686.8212280273438,17710316
2020-01-03,700.8359985351562,704.79052734375,696.2643432617188,687.6488037109375,20984698
2020-01-06,694.8928833007812,698.5044555664062,684.835205078125,671.70068359375,24519177
2020-01-07,694.4356689453125,701.5217895507812,691.9212646484375,682.0345458984375,16683622
2020-01-08,692.6070556640625,701.4989013671875,690.3212280273438,676.9124755859375,16047902
2020-01-09,703.3961791992188,708.6078491210938,700.0360107421875,692.5026245117188,14982742
2020-01-10,709.4764404296875,712.2423095703125,703.8761596679688,692.3460083007812,12478359
2020-01-13,706.3449096679688,712.585205078125,703.3047485351562,690.5789794921875,18282382
2020-01-14,704.0361938476562,708.6078491210938,695.7386474609375,684.1818237304688,15816535
2020-01-15,702.1389770507812,703.990478515625,694.0928344726562,681.6990356445312,15817859
2020-01-16,699.0073852539062,705.5676879882812,698.5501708984375,687.9842529296875,12847975
2020-01-17,710.2079467773438,724.5858154296875,710.07080078125,707.2652587890625,29463471
2020-01-20,735.5806884765625,735.5806884765625,697.8187255859375,685.5015258789062,32545850
2020-01-21,698.8245239257812,706.7106323242188,695.8071899414062,686.1949462890625,18922720
2020-01-22,705.8648681640625,707.1220703125,699.9674072265625,685.9489135742188,10322817
2020-01-23,702.4360961914062,704.9276733398438,695.212890625,683.0411987304688,11247739
2020-01-24,698.093017578125,702.3675537109375,694.22998046875,680.6701049804688,14628445
2020-01-27,692.5613403320312,696.92724609375,688.0353393554688,673.9597778320312,13387750
2020-01-28,689.68115234375,690.3212280273438,669.1087036132812,658.3919067382812,24532236
2020-01-29,673.8860473632812,683.1893920898438,669.3143920898438,662.0155639648438,24746565
2020-01-30,676.1490478515625,676.4690551757812,658.319580078125,645.8660278320312,22402689
2020-01-31,664.2626953125,664.3770141601562,643.3245239257812,631.5059204101562,34750310
2020-02-03,626.272216796875,640.0100708007812,623.140625,619.8077392578125,30712290
2020-02-04,640.0328979492188,654.8908081054688,639.0271606445312,638.1044921875,25383901
2020-02-05,655.9879760742188,664.1712646484375,653.8850708007812,647.990966796875,18472100
2020-02-06,664.765625,670.6630249023438,658.3652954101562,652.1512451171875,15538577
2020-02-07,663.348388671875,663.965576171875,652.970703125,641.3478393554688,12209212
2020-02-10,652.8335571289062,660.833984375,644.810302734375,642.2200927734375,15142476
2020-02-11,661.7025756835938,670.2973022460938,660.6282348632812,649.8922119140625,13999816
2020-02-12,665.7028198242188,674.2518310546875,665.1770629882812,657.7432861328125,13533565
2020-02-13,675.5775756835938,675.5775756835938,668.6514892578125,659.465576171875,13565659
2020-02-14,675.3489990234375,686.4124145507812,664.3084106445312,665.4825439453125,21227841
2020-02-17,680.720703125,688.5610961914062,674.0003662109375,661.2996826171875,13149130
2020-02-18,674.7318115234375,674.7318115234375,666.2742309570312,656.4459228515625,11127161
2020-02-19,676.3090209960938,688.6982421875,674.3660888671875,672.7295532226562,14084409
2020-02-20,684.3780517578125,689.4068603515625,678.3434448242188,664.7443237304688,16892268
2020-02-24,671.9202270507812,675.2346801757812,658.1138305664062,646.4028930664062,21370214
2020-02-25,663.53125,663.53125,644.6045532226562,633.6309814453125,27745062
2020-02-26,644.6045532226562,645.6788940429688,634.249755859375,622.7155151367188,29362748
2020-02-27,634.546875,637.198486328125,625.8607177734375,620.1431884765625,25054993
2020-02-28,619.4146728515625,620.374755859375,605.7454223632812,594.3756103515625,39315769
2020-03-02,619.506103515625,625.8607177734375,594.8191528320312,588.7837524414062,29500495
2020-03-03,607.8941040039062,618.95751953125,604.3739013671875,600.7280883789062,27398798
2020-03-04,618.0889282226562,618.9118041992188,597.9278564453125,599.3189086914062,22105261
2020-03-05,618.1803588867188,620.80908203125,597.0592651367188,586.5469970703125,30510390
2020-03-06,580.6012573242188,588.8988647460938,567.38916015625,568.5857543945312,33734039
2020-03-09,566.9091186523438,567.3434448242188,500.59716796875,498.41845703125,88187018
2020-03-11,506.5403137207031,538.7476806640625,506.5403137207031,516.044189453125,59578576
2020-03-12,496.0255126953125,503.34014892578125,479.43035888671875,475.53631591796875,55970485
2020-03-13,456.25201416015625,521.1696166992188,430.8335876464844,494.4593811035156,73297403
2020-03-16,484.8477783203125,493.6025085449219,459.4521789550781,454.37652587890625,38482258
2020-03-17,478.7674560546875,484.5963439941406,458.6293029785156,450.93194580078125,45445979
2020-03-18,468.732666015625,473.5786437988281,439.3368835449219,433.261474609375,44730415
2020-03-19,420.6387634277344,442.0798645019531,407.8838195800781,410.5359191894531,61404010
2020-03-20,429.5077819824219,473.1214599609375,425.1647033691406,455.383056640625,63360475
2020-03-23,418.8558044433594,434.30804443359375,400.3177185058594,395.4825134277344,40670949
2020-03-24,425.1647033691406,443.45135498046875,409.5296325683594,422.03289794921875,45734887
2020-03-25,440.616943359375,526.4498901367188,440.3655090332031,484.14788818359375,73130298
2020-03-26,500.962890625,510.6091003417969,476.52734375,476.9678955078125,45744488
2020-03-27,500.59716796875,506.2203063964844,478.2874450683594,476.6994323730469,41657940
2020-03-30,475.7273254394531,491.3623962402344,466.3096923828125,460.9749755859375,30229866
2020-03-31,490.97381591796875,516.5065307617188,479.1103515625,498.2394714355469,44292810
2020-04-01,513.054931640625,514.1292724609375,477.8302917480469,483.3426513671875,41597459
2020-04-03,518.6323852539062,518.6323852539062,482.9048156738281,482.0006103515625,41367807
2020-04-07,503.8430480957031,554.9999389648438,502.88299560546875,539.5526123046875,54373624
2020-04-08,539.456298828125,561.8574829101562,530.31298828125,533.3120727539062,49880330
2020-04-09,554.9999389648438,563.5946655273438,545.3994750976562,545.7484741210938,33032857
2020-04-13,550.4054565429688,555.4571533203125,539.456298828125,531.969970703125,23673784
2020-04-15,547.2509765625,565.0576171875,522.5411376953125,514.388916015625,35321842
2020-04-16,525.6727294921875,542.8621826171875,523.4555053710938,522.53076171875,37455706
2020-04-17,555.914306640625,562.3146362304688,545.2394409179688,547.5601806640625,33269335
2020-04-20,560.4859619140625,574.6580810546875,549.5139770507812,556.4177856445312,36030932
2020-04-21,553.1712646484375,572.3722534179688,532.1416625976562,553.5324096679688,61371628
2020-04-22,603.4595947265625,633.1296997070312,594.3162841796875,610.0106811523438,142683366
2020-04-23,625.1064453125,633.5640258789062,618.6832275390625,613.2763671875,65464502
2020-04-24,617.2431640625,683.4408569335938,615.89453125,633.8993530273438,134986308
2020-04-27,655.5765380859375,674.3203735351562,650.5477294921875,639.6030883789062,58482901
2020-04-28,662.8912353515625,665.3827514648438,636.4441528320312,638.887451171875,78453401
2020-04-29,660.5596923828125,664.5598754882812,649.1762084960938,638.3505249023438,37494672
2020-04-30,664.697021484375,683.4408569335938,657.4281005859375,655.8197021484375,71345899
2020-05-04,658.319580078125,669.7487182617188,648.0104370117188,642.0411376953125,53456868
2020-05-05,664.582763671875,676.1490478515625,661.6111450195312,653.42626953125,44903763
2020-05-06,669.2915649414062,678.8692016601562,660.833984375,653.4710083007812,40489094
2020-05-07,665.1770629882812,691.9898681640625,660.6054077148438,674.138671875,50026966
2020-05-08,706.322021484375,722.277099609375,702.7103881835938,698.676025390625,84262770
2020-05-11,722.3228149414062,738.3236694335938,718.8026733398438,705.3863525390625,67085063
2020-05-12,715.3739013671875,716.9968872070312,669.7487182617188,661.7470703125,100683202
2020-05-13,704.7102661132812,704.7102661132812,671.020751953125,675.7871704101562,66430125
2020-05-14,677.9432373046875,690.726806640625,659.9678344726562,648.4657592773438,49266771
2020-05-15,666.40576171875,676.8818359375,653.0684204101562,659.0556640625,62152260
2020-05-18,678.40478515625,683.9427490234375,659.0217895507812,650.6334838867188,62796089
2020-05-19,672.4052734375,674.5743408203125,647.5996704101562,636.2501220703125,42315854
2020-05-20,650.7147827148438,667.7210693359375,642.8692626953125,647.44970703125,55320985
2020-05-21,662.2522583007812,674.4589233398438,657.6372680664062,650.8592529296875,39167981
2020-05-22,670.0054931640625,672.8667602539062,658.3295288085938,646.478759765625,37828973
2020-05-26,668.3209838867188,669.0363159179688,653.6221923828125,643.0917358398438,33216635
2020-05-27,660.40625,671.020751953125,651.6377563476562,652.801025390625,35667956
2020-05-28,671.4822387695312,682.9043579101562,668.7132568359375,664.8585815429688,40126278
2020-05-29,677.4817504882812,679.3277587890625,670.3977661132812,661.3135986328125,40022527
2020-06-01,683.019775390625,709.9483032226562,681.1506958007812,686.580322265625,39943702
2020-06-02,704.248779296875,710.7097778320312,701.8489379882812,693.51220703125,22153960
2020-06-03,713.0172729492188,719.9397583007812,707.6407470703125,696.1992797851562,25381289
2020-06-04,712.5557250976562,733.5540161132812,711.1712646484375,713.4275512695312,34202350
2020-06-05,736.0922241210938,746.7067260742188,726.2622680664062,714.2855224609375,33076685
2020-06-08,746.891357421875,746.891357421875,722.2472534179688,708.7760620117188,31414953
2020-06-09,720.0781860351562,730.5542602539062,707.479248046875,694.1669921875,25857161
2020-06-10,712.140380859375,728.9620971679688,710.7328491210938,709.972900390625,22132647
2020-06-11,722.708740234375,723.608642578125,706.5562744140625,694.41552734375,20385805
2020-06-12,692.249755859375,735.1692504882812,690.865234375,717.4918823242188,38548899
2020-06-15,722.2472534179688,750.837158203125,720.4473876953125,729.1204223632812,53107403
2020-06-16,758.2442626953125,760.8055419921875,731.6156616210938,730.5429077148438,51187003
2020-06-17,742.2070922851562,754.7598876953125,739.368896484375,729.481689453125,41782053
2020-06-18,741.6302490234375,768.397216796875,740.984130859375,747.7938232421875,40471557
2020-06-19,770.7047119140625,825.5308837890625,767.0127563476562,794.53369140625,105804173
2020-06-22,818.423828125,832.6380004882812,800.7022094726562,788.550048828125,60198705
2020-06-23,807.6246948242188,813.9703369140625,791.9798583984375,777.1473388671875,37962078
2020-06-24,801.1175537109375,818.1007690429688,789.9492797851562,780.285888671875,51586221
2020-06-25,797.0101928710938,807.1632080078125,790.572265625,775.7926025390625,39679374
2020-06-26,797.8409423828125,808.5477294921875,792.3952026367188,786.5179443359375,30921913
2020-06-29,797.4948120117188,802.8943481445312,791.72607421875,778.1634521484375,25621946
2020-06-30,801.625244140625,803.47119140625,782.4960327148438,769.5606079101562,30276420
2020-07-01,793.7797241210938,807.1632080078125,788.2647705078125,784.68896484375,28464103
2020-07-02,804.3942260742188,815.7471313476562,800.7252807617188,798.19775390625,28789533
2020-07-03,821.3773803710938,827.46923828125,815.9317016601562,810.6897583007812,29434266
2020-07-06,833.0072021484375,857.4666748046875,827.0538330078125,839.6640014648438,47016185
2020-07-07,858.3897094726562,860.397216796875,833.607177734375,826.8092651367188,35189589
2020-07-08,841.7987670898438,846.8291015625,826.084716796875,815.2694091796875,26204095
2020-07-09,834.8532104492188,846.8521728515625,824.3540649414062,827.1719970703125,36418942
2020-07-10,843.8524780273438,869.7426147460938,841.8910522460938,851.5665893554688,43759967
2020-07-13,878.3956909179688,898.8632202148438,876.8496704101562,877.3895263671875,69608392
2020-07-14,892.5407104492188,896.09423828125,870.9886474609375,869.2277221679688,67331128
2020-07-15,894.3635864257812,913.2158813476562,829.7767333984375,836.1272583007812,139669773
2020-07-16,852.3901977539062,862.543212890625,836.4453735351562,835.855224609375,60961724
2020-07-17,851.4672241210938,886.0797119140625,848.2366943359375,866.8245239257812,49726765
2020-07-20,885.0643920898438,891.61767578125,876.6881713867188,870.5426635742188,36592938
2020-07-21,894.8482055664062,912.3851928710938,893.6944580078125,893.9623413085938,42173371
2020-07-22,915.1541748046875,927.6146850585938,904.8627319335938,908.67626953125,59771457
2020-07-23,924.8225708007812,959.7811889648438,919.0076904296875,933.0709228515625,58333751
2020-07-24,949.7666625976562,998.22412109375,949.6743774414062,973.1314697265625,120597372
2020-07-27,1005.515869140625,1014.745849609375,982.0255126953125,977.6884765625,80304827
2020-07-28,995.0859375,1012.5306396484375,992.5245971679688,987.4371948242188,55114422
2020-07-29,1005.1005249023438,1007.36181640625,955.5123291015625,950.6866455078125,72663399
2020-07-30,968.6881713867188,987.47119140625,956.2276611328125,956.2185668945312,72857444
2020-07-31,975.8414306640625,982.5331420898438,947.3668823242188,937.2877197265625,74958061
2020-08-03,946.6746215820312,949.30517578125,924.4302978515625,910.9435424804688,46715383
2020-08-04,932.506591796875,1000.0701293945312,923.1150512695312,975.1492919921875,92041055
2020-08-05,1000.9931640625,1013.45361328125,977.5950927734375,964.1988525390625,74549993
2020-08-06,995.4551391601562,1000.3931884765625,972.7493286132812,967.6676635742188,49322975
2020-08-07,982.90234375,995.8243408203125,978.4719848632812,973.2675170898438,32984416
2020-08-10,996.42431640625,999.1471557617188,972.8878173828125,961.2062377929688,26958997
2020-08-11,985.2098388671875,996.8396606445312,969.3111572265625,967.5316772460938,46828306
2020-08-12,978.8411254882812,989.9171752929688,972.287841796875,964.7203369140625,30264617
2020-08-13,982.0716552734375,987.1019897460938,973.7646484375,962.203857421875,24830322
2020-08-14,979.5564575195312,995.4551391601562,964.1885375976562,958.4630126953125,33224635
2020-08-17,971.4571533203125,971.4571533203125,955.350830078125,948.2835083007812,30979066
2020-08-18,962.2271728515625,984.9791259765625,961.0042114257812,960.6168823242188,30547672
2020-08-19,988.0711669921875,994.0706787109375,979.002685546875,966.5114135742188,34087543
2020-08-20,978.379638671875,980.1795043945312,963.6116333007812,950.8680419921875,22537845
2020-08-21,977.4566650390625,979.3026733398438,958.53515625,943.9758911132812,25280895
2020-08-24,965.1807861328125,971.2263793945312,955.535400390625,950.278564453125,32717218
2020-08-25,971.9186401367188,974.3646240234375,958.9966430664062,944.0891723632812,19388008
2020-08-26,962.2271728515625,991.278564453125,944.690185546875,969.11865234375,59870421
2020-08-27,991.3016357421875,992.2246704101562,970.6495361328125,957.0120239257812,28085062
2020-08-28,978.379638671875,984.3330078125,972.0340576171875,959.5286254882812,27166900
2020-08-31,1003.3006591796875,1003.3006591796875,950.8511962890625,943.4544677734375,62076132
2020-09-01,969.149658203125,979.4872436523438,951.7972412109375,946.4243774414062,38616258
2020-09-02,965.4576416015625,986.6866455078125,962.2271728515625,964.9923706054688,26949439
